NodeId,DateTime,AvgResponseTime
19,2015-02-15 05:22:40.057,31
19,2015-02-15 05:23:25.040,31
19,2015-02-15 05:24:10.047,31
19,2015-02-15 05:24:55.050,31
19,2015-02-15 05:25:40.060,31
19,2015-02-15 05:26:25.060,31
19,2015-02-15 05:27:10.060,31
19,2015-02-15 05:27:55.060,31
19,2015-02-15 05:28:40.060,31
19,2015-02-15 05:29:25.073,31
19,2015-02-15 05:30:10.073,31
19,2015-02-15 05:30:55.073,32
19,2015-02-15 05:31:40.090,31
19,2015-02-15 05:32:25.077,31
19,2015-02-15 05:33:10.077,31
19,2015-02-15 05:33:55.087,31
19,2015-02-15 05:34:40.087,32
19,2015-02-15 05:35:25.107,31
19,2015-02-15 05:36:10.117,31
19,2015-02-15 05:36:55.113,31
19,2015-02-15 05:37:40.137,35
19,2015-02-15 05:38:35.553,31
19,2015-02-15 05:39:10.157,32
19,2015-02-15 05:39:55.150,32
19,2015-02-15 05:40:40.163,31
19,2015-02-15 05:41:25.190,32
19,2015-02-15 05:42:10.190,31
19,2015-02-15 05:42:55.203,31
19,2015-02-15 05:43:40.217,31
19,2015-02-15 05:44:25.233,31
19,2015-02-15 05:45:10.263,31
19,2015-02-15 05:45:55.247,31
19,2015-02-15 05:46:40.263,31
19,2015-02-15 05:47:25.277,31
19,2015-02-15 05:48:10.323,31
19,2015-02-15 05:48:55.343,31
19,2015-02-15 05:49:40.343,31
19,2015-02-15 05:50:25.360,32
19,2015-02-15 05:51:10.373,33
19,2015-02-15 05:51:55.390,31
19,2015-02-15 05:52:40.403,33
19,2015-02-15 05:53:25.513,31
19,2015-02-15 05:54:10.423,31
19,2015-02-15 05:54:55.440,31
19,2015-02-15 05:55:40.450,36
19,2015-02-15 05:56:25.450,31
19,2015-02-15 05:57:10.450,31
19,2015-02-15 05:57:55.450,32
19,2015-02-15 05:58:40.760,31
19,2015-02-15 05:59:25.613,32
19,2015-02-15 06:00:10.627,33
19,2015-02-15 06:00:55.643,37
19,2015-02-15 06:01:40.627,32
19,2015-02-15 06:02:25.627,31
19,2015-02-15 06:03:10.627,31
19,2015-02-15 06:03:55.633,32
19,2015-02-15 06:04:40.633,31
19,2015-02-15 06:05:25.637,31
19,2015-02-15 06:06:10.650,44
19,2015-02-15 06:06:55.637,31
19,2015-02-15 06:07:40.637,31
19,2015-02-15 06:08:25.637,31
19,2015-02-15 06:09:10.643,31
19,2015-02-15 06:09:55.650,31
19,2015-02-15 06:10:40.677,32
19,2015-02-15 06:11:25.677,33
19,2015-02-15 06:12:10.677,31
19,2015-02-15 06:12:55.677,31
19,2015-02-15 06:13:40.677,31
19,2015-02-15 06:14:25.683,31
19,2015-02-15 06:15:10.697,31
19,2015-02-15 06:15:55.697,31
19,2015-02-15 06:16:40.697,31
19,2015-02-15 06:17:25.697,31
19,2015-02-15 06:18:10.697,31
19,2015-02-15 06:18:55.710,31
19,2015-02-15 06:19:41.303,32
19,2015-02-15 06:20:25.730,31
19,2015-02-15 06:21:10.743,33
19,2015-02-15 06:21:55.777,31
19,2015-02-15 06:22:40.743,32
19,2015-02-15 06:23:25.743,31
19,2015-02-15 06:24:10.753,32
19,2015-02-15 06:24:55.760,31
19,2015-02-15 06:25:40.800,31
19,2015-02-15 06:26:25.800,31
19,2015-02-15 06:27:10.787,31
19,2015-02-15 06:27:55.800,31
19,2015-02-15 06:28:40.787,31
19,2015-02-15 06:29:25.787,31
19,2015-02-15 06:30:10.803,34
19,2015-02-15 06:30:55.803,31
19,2015-02-15 06:31:40.803,31
19,2015-02-15 06:32:25.803,36
19,2015-02-15 06:33:10.803,31
19,2015-02-15 06:33:55.813,31
19,2015-02-15 06:34:40.813,31
19,2015-02-15 06:35:25.827,31
19,2015-02-15 06:36:10.827,31
19,2015-02-15 06:36:55.827,31
19,2015-02-15 06:37:40.857,31
19,2015-02-15 06:38:32.420,32
19,2015-02-15 06:39:10.853,31
19,2015-02-15 06:39:58.877,31
19,2015-02-15 06:40:40.870,31
19,2015-02-15 06:41:25.887,31
19,2015-02-15 06:42:10.903,31
19,2015-02-15 06:42:55.870,32
19,2015-02-15 06:43:40.870,31
19,2015-02-15 06:44:25.897,31
19,2015-02-15 06:45:10.897,32
19,2015-02-15 06:45:55.927,31
19,2015-02-15 06:46:40.897,31
19,2015-02-15 06:47:25.927,31
19,2015-02-15 06:48:10.910,32
19,2015-02-15 06:48:55.900,32
19,2015-02-15 06:49:40.900,31
19,2015-02-15 06:50:25.913,31
19,2015-02-15 06:51:10.913,31
19,2015-02-15 06:51:55.930,31
19,2015-02-15 06:52:40.913,31
19,2015-02-15 06:53:25.913,31
19,2015-02-15 06:54:10.930,31
19,2015-02-15 06:54:55.937,35
19,2015-02-15 06:55:40.960,31
19,2015-02-15 06:56:25.960,32
19,2015-02-15 06:57:10.947,31
19,2015-02-15 06:57:55.947,31
19,2015-02-15 06:58:40.947,31
19,2015-02-15 06:59:25.957,31
19,2015-02-15 07:00:11.757,32
19,2015-02-15 07:00:55.957,31
19,2015-02-15 07:01:40.973,50
19,2015-02-15 07:02:25.957,31
19,2015-02-15 07:03:10.957,38
19,2015-02-15 07:03:55.980,31
19,2015-02-15 07:04:41.010,32
19,2015-02-15 07:05:26.023,32
19,2015-02-15 07:06:11.053,38
19,2015-02-15 07:06:56.023,32
19,2015-02-15 07:07:41.023,32
19,2015-02-15 07:08:26.023,32
19,2015-02-15 07:09:11.030,31
19,2015-02-15 07:09:56.030,32
19,2015-02-15 07:10:41.030,31
19,2015-02-15 07:11:26.063,34
19,2015-02-15 07:12:11.123,31
19,2015-02-15 07:12:56.140,32
19,2015-02-15 07:13:41.110,31
19,2015-02-15 07:14:26.120,32
19,2015-02-15 07:15:11.157,32
19,2015-02-15 07:15:56.123,32
19,2015-02-15 07:16:41.140,31
19,2015-02-15 07:17:26.123,32
19,2015-02-15 07:18:11.123,31
19,2015-02-15 07:18:56.147,32
19,2015-02-15 07:19:41.147,31
19,2015-02-15 07:20:26.130,32
19,2015-02-15 07:21:11.147,32
19,2015-02-15 07:21:56.130,31
19,2015-02-15 07:22:41.147,31
19,2015-02-15 07:23:26.130,31
19,2015-02-15 07:24:11.153,31
19,2015-02-15 07:24:56.153,31
19,2015-02-15 07:25:41.153,31
19,2015-02-15 07:26:26.137,31
19,2015-02-15 07:27:11.137,31
19,2015-02-15 07:27:56.153,31
19,2015-02-15 07:28:41.137,31
19,2015-02-15 07:29:36.060,31
19,2015-02-15 07:30:11.163,33
19,2015-02-15 07:30:56.177,31
19,2015-02-15 07:31:41.177,43
19,2015-02-15 07:32:26.600,33
19,2015-02-15 07:33:11.570,32
19,2015-02-15 07:33:56.583,31
19,2015-02-15 07:34:41.583,32
19,2015-02-15 07:35:26.587,31
19,2015-02-15 07:36:11.587,32
19,2015-02-15 07:36:56.587,34
19,2015-02-15 07:37:41.587,31
19,2015-02-15 07:38:26.587,37
19,2015-02-15 07:39:11.593,32
19,2015-02-15 07:39:56.593,32
19,2015-02-15 07:40:41.603,31
19,2015-02-15 07:41:26.603,34
19,2015-02-15 07:42:11.603,31
19,2015-02-15 07:42:56.603,31
19,2015-02-15 07:43:41.603,31
19,2015-02-15 07:44:26.633,38
19,2015-02-15 07:45:11.633,38
19,2015-02-15 07:45:56.633,31
19,2015-02-15 07:46:41.633,31
19,2015-02-15 07:47:26.650,31
19,2015-02-15 07:48:11.650,31
19,2015-02-15 07:48:56.663,31
19,2015-02-15 07:49:41.710,31
19,2015-02-15 07:50:26.697,31
19,2015-02-15 07:51:11.697,32
19,2015-02-15 07:51:56.697,31
19,2015-02-15 07:52:41.697,31
19,2015-02-15 07:53:28.680,31
19,2015-02-15 07:54:11.997,31
19,2015-02-15 07:54:57.000,31
19,2015-02-15 07:55:42.007,31
19,2015-02-15 07:56:27.023,31
19,2015-02-15 07:57:12.007,31
19,2015-02-15 07:57:57.007,32
