NodeId,InterfaceId,DateTime,InAveragebps,OutAveragebps,InTotalBytes,OutTotalBytes
19,451809,2015-02-15 07:52:34.757,2.418234E+09,6.752661E+08,1.630224E+11,4.552226E+10
19,451809,2015-02-15 08:01:34.910,2.414571E+09,6.901985E+08,1.630295E+11,4.660154E+10
19,451809,2015-02-15 08:10:34.923,2.418922E+09,6.870067E+08,1.632813E+11,4.637412E+10
19,451809,2015-02-15 08:19:34.917,2.411287E+09,7.01628E+08,1.627601E+11,4.735937E+10
19,451809,2015-02-15 08:28:34.987,2.417815E+09,6.959521E+08,1.632228E+11,4.698262E+10
19,451809,2015-02-15 08:37:34.943,2.464328E+09,7.091059E+08,1.663295E+11,4.786101E+10
19,451809,2015-02-15 08:46:34.940,2.460391E+09,7.118844E+08,1.660752E+11,4.805185E+10
19,451809,2015-02-15 08:55:34.963,2.427218E+09,7.142342E+08,1.63844E+11,4.82128E+10
19,451809,2015-02-15 09:04:34.977,2.473159E+09,7.301816E+08,1.669425E+11,4.92885E+10
19,451809,2015-02-15 09:13:35.007,2.428972E+09,7.160785E+08,1.639645E+11,4.833792E+10
19,451809,2015-02-15 09:22:34.987,2.456982E+09,7.330063E+08,1.658403E+11,4.947613E+10
19,451809,2015-02-15 09:31:35.043,2.475764E+09,7.304192E+08,1.671319E+11,4.930855E+10
19,451809,2015-02-15 09:40:35.037,2.446777E+09,7.248022E+08,1.651551E+11,4.892344E+10
19,451809,2015-02-15 09:49:35.047,2.412013E+09,7.399585E+08,1.628144E+11,4.994828E+10
19,451809,2015-02-15 09:58:35.110,2.414641E+09,7.406619E+08,1.630069E+11,5.000037E+10
19,451809,2015-02-15 10:07:35.060,2.438141E+09,7.349848E+08,1.645599E+11,4.960708E+10
19,451809,2015-02-15 10:16:35.070,2.414975E+09,7.633446E+08,1.63014E+11,5.152678E+10
19,451809,2015-02-15 10:25:35.080,2.445099E+09,7.903968E+08,1.650469E+11,5.335265E+10
19,451809,2015-02-15 10:34:35.110,2.430447E+09,7.827623E+08,1.640643E+11,5.283941E+10
19,451809,2015-02-15 10:43:35.097,2.439736E+09,7.931576E+08,1.646777E+11,5.353669E+10
19,451809,2015-02-15 10:52:35.100,2.436878E+09,8.017955E+08,1.644908E+11,5.412168E+10
