NodeId,InterfaceId,DateTime,InAveragebps,OutAveragebps,InTotalBytes,OutTotalBytes
3619,174043,2015-02-15 03:52:04.323,3034695,75652.35,2.16222E+07,539023
3619,174043,2015-02-15 03:53:04.430,407823.5,21633.23,3064252,162545
3619,174043,2015-02-15 03:54:05.087,390154.7,17004.28,2958165,128927
3619,174043,2015-02-15 03:55:05.440,409140.3,22075.29,3086481,166532
3619,174043,2015-02-15 03:56:05.440,5495848,132112.5,4.121886E+07,990844
3619,174043,2015-02-15 03:57:05.453,3048420,77066.46,2.28691E+07,578149
3619,174043,2015-02-15 03:58:05.440,6473938,153866.5,4.854189E+07,1153698
3619,174043,2015-02-15 03:59:05.440,624517.1,16528.67,4683878,123965
3619,174043,2015-02-15 04:00:05.440,607981.2,32176.84,4560080,241338
3619,174043,2015-02-15 04:01:06.287,289813.2,12534.53,2204165,95331
3619,174043,2015-02-15 04:02:05.440,6148686,151422.2,4.546665E+07,1119696
3619,174043,2015-02-15 04:03:05.440,6036627,128440.1,4.52747E+07,963301
3619,174043,2015-02-15 04:04:05.457,3085107,76428.23,2.314433E+07,573361
3619,174043,2015-02-15 04:05:05.457,378030.1,21721.47,2835225,162911
3619,174043,2015-02-15 04:06:05.457,359198.1,14562.13,2693986,109216
3619,174043,2015-02-15 04:07:05.457,357551.3,13979.2,2681635,104844
3619,174043,2015-02-15 04:08:05.457,5414808,122442,4.061106E+07,918315
3619,174043,2015-02-15 04:09:05.457,6445990,147375.2,4.834492E+07,1105314
3619,174043,2015-02-15 04:10:05.567,3144180,82815.2,2.362394E+07,622236
3619,174043,2015-02-15 04:11:05.550,528817.2,29203.87,3965096,218972
3619,174043,2015-02-15 04:12:05.550,525254.1,29471.47,3939406,221036
3619,174043,2015-02-15 04:13:05.550,470106.4,20786.8,3525798,155901
3619,174043,2015-02-15 04:14:05.550,6094136,143534.1,4.570602E+07,1076506
3619,174043,2015-02-15 04:15:05.557,6072735,136167.5,4.555069E+07,1021372
3619,174043,2015-02-15 04:16:05.557,2939027,71804.53,2.20427E+07,538534
3619,174043,2015-02-15 04:17:05.557,467258.7,22912.67,3504440,171845
3619,174043,2015-02-15 04:18:05.557,441024.8,20041.73,3307686,150313
3619,174043,2015-02-15 04:19:05.557,1494.667,2634,11210,19755
3619,174043,2015-02-15 04:20:05.603,5599200,114055.1,4.202611E+07,856067
3619,174043,2015-02-15 04:21:05.570,5519477,104951.5,4.137451E+07,786726
3619,174043,2015-02-15 04:22:05.570,2576374,48520.67,1.93228E+07,363905
3619,174043,2015-02-15 04:23:05.570,1501.467,2226.8,11261,16701
3619,174043,2015-02-15 04:24:05.570,1366.667,2265.867,10250,16994
3619,174043,2015-02-15 04:25:05.590,2650.472,8618.932,19885,64663
3619,174043,2015-02-15 04:26:05.577,5603824,109922.2,4.201774E+07,824202
3619,174043,2015-02-15 04:27:05.577,5580339,106557.7,4.185254E+07,799183
3619,174043,2015-02-15 04:28:05.577,2514217,45457.87,1.885662E+07,340934
3619,174043,2015-02-15 04:29:05.577,1477.2,2801.6,11079,21012
3619,174043,2015-02-15 04:30:05.583,2701.295,8062.69,20263,60480
3619,174043,2015-02-15 04:31:05.600,1474.864,3017.446,11064,22636
3619,174043,2015-02-15 04:32:05.600,5319259,107078.9,3.989444E+07,803092
3619,174043,2015-02-15 04:33:05.600,5862380,113644.9,4.396785E+07,852337
3619,174043,2015-02-15 04:34:05.630,2513468,48753.14,1.886083E+07,365839
3619,174043,2015-02-15 04:35:05.760,2742.154,8027.695,20611,60339
3619,174043,2015-02-15 04:36:05.743,1364.755,2304.067,10233,17276
3619,174043,2015-02-15 04:37:05.743,1429.067,2460.667,10718,18455
3619,174043,2015-02-15 04:38:05.743,5602669,110869.6,4.202002E+07,831522
3619,174043,2015-02-15 04:39:05.743,5578689,103233.9,4.184016E+07,774254
3619,174043,2015-02-15 04:40:05.757,2514950,52082.11,1.886581E+07,390692
3619,174043,2015-02-15 04:41:05.787,1447.246,2549.872,10860,19134
3619,174043,2015-02-15 04:42:05.757,1553.209,2465.151,11643,18479
3619,174043,2015-02-15 04:43:05.757,1423.467,2192.8,10676,16446
3619,174043,2015-02-15 04:44:05.757,5602514,110440.1,4.201886E+07,828301
3619,174043,2015-02-15 04:45:05.760,5579308,113381.9,4.184819E+07,850433
3619,174043,2015-02-15 04:46:05.777,2513817,45833.13,1.885854E+07,343838
3619,174043,2015-02-15 04:47:05.760,1411.167,2615.481,10581,19611
3619,174043,2015-02-15 04:48:05.760,1533.867,2314.267,11504,17357
3619,174043,2015-02-15 04:49:05.760,1391.733,2303.333,10438,17275
3619,174043,2015-02-15 04:50:05.780,5605369,118615.7,4.205392E+07,889907
3619,174043,2015-02-15 04:51:05.797,5716755,110910.9,4.288682E+07,832048
3619,174043,2015-02-15 04:52:05.780,2375487,47232.17,1.781151E+07,354149
3619,174043,2015-02-15 04:53:05.780,1430,2395.467,10725,17966
3619,174043,2015-02-15 04:54:05.780,1479.6,2547.333,11097,19105
3619,174043,2015-02-15 04:55:05.787,2745.155,8335.187,20591,62521
3619,174043,2015-02-15 04:56:05.787,5602594,101183.9,4.201945E+07,758879
3619,174043,2015-02-15 04:57:05.787,5676506,144086.3,4.25738E+07,1080647
3619,174043,2015-02-15 04:58:05.787,2418214,57695.6,1.81366E+07,432717
3619,174043,2015-02-15 04:59:05.787,1543.467,2797.333,11576,20980
3619,174043,2015-02-15 05:00:05.790,2666.314,7989.076,19998,59920
3619,174043,2015-02-15 05:01:05.790,1536.933,2830.533,11527,21229
3619,174043,2015-02-15 05:02:05.790,5601926,99266.93,4.201444E+07,744502
3619,174043,2015-02-15 05:03:05.790,5579138,112641.2,4.184354E+07,844809
3619,174043,2015-02-15 05:04:05.790,2514187,45433.46,1.88564E+07,340751
3619,174043,2015-02-15 05:05:06.103,2671.069,7959.356,20138,60008
3619,174043,2015-02-15 05:06:06.103,1504,2746.133,11280,20596
3619,174043,2015-02-15 05:07:06.090,1454.912,2678.031,10909,20080
3619,174043,2015-02-15 05:08:06.090,5602010,100043.9,4.201507E+07,750329
3619,174043,2015-02-15 05:09:06.090,5579482,115751.9,4.184611E+07,868139
